CODFILIAL;NUMPED;CNPJ_FORNECEDOR;FORNECEDOR;CNPJ_CLIENTE;CLIENTE;TOTAL_FATURADO;VALOR_DEVOLVIDO
1;1465019689;33078528000132;TORRENT DO BRASIL LTDA;40.964.635/0001-23;MARTILANDIA SOARES LIMA FERNANDES PIMENTEL LTDA;658,03;
3;2461000147;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;40.964.635/0001-23;MARTILANDIA SOARES LIMA FERNANDES PIMENTEL LTDA;1103,6;
1;2251003371;02932074004260;HYPERA S.A;40.964.635/0001-23;MARTILANDIA SOARES LIMA FERNANDES PIMENTEL LTDA;1254,27;
1;1465019697;39353170000195;HERBALSAVE PRODUTOS NATURAIS E IMPORTACAO LTDA;40.964.635/0001-23;MARTILANDIA SOARES LIMA FERNANDES PIMENTEL LTDA;905,19;
3;2461000139;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;40.964.635/0001-23;MARTILANDIA SOARES LIMA FERNANDES PIMENTEL LTDA;3143,66;
1;1101015950;02932074004260;HYPERA S.A;41.456.432/0001-99;ESSENCIAL COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;965,99;
1;42113772;02932074004260;HYPERA S.A;04.044.047/0013-41;SANTA BRANCA EMPREENDIMENTOS FARMACEUTICOS LTDA;392,17;
3;1518014573;44145845001112;SOFTYS BRASIL LTDA;04.044.047/0013-41;SANTA BRANCA EMPREENDIMENTOS FARMACEUTICOS LTDA;18387,86;
7;1828011651;17115437000173;LABORATORIO GLOBO LTDA;26.060.956/0001-72;VALDILENE SANTOS DE FREITAS DOS REIS;363,1;
1;2250003032;02932074004260;HYPERA S.A;42.367.294/0001-34;MEDICFARMA COMERCIO VAREJISTA DE MEDICAMENTOS LTDA;3158,5;
1;131059798;39353170000195;HERBALSAVE PRODUTOS NATURAIS E IMPORTACAO LTDA;42.367.294/0001-34;MEDICFARMA COMERCIO VAREJISTA DE MEDICAMENTOS LTDA;1297,29;
1;131059901;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;42.367.294/0001-34;MEDICFARMA COMERCIO VAREJISTA DE MEDICAMENTOS LTDA;546,39;
5;2287001479;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;17.291.284/0002-04;W DA S NASCIMENTO EIRELI;2501,16;
4;2287001481;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;17.291.284/0002-04;W DA S NASCIMENTO EIRELI;137,07;
1;1993004548;02932074004260;HYPERA S.A;10.477.798/0003-82;SUPERFARMA COMERCIO VAREJISTA DE MEDICAMENTOS EIRELI;1629,53;
3;1374005520;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;10.477.798/0003-82;SUPERFARMA COMERCIO VAREJISTA DE MEDICAMENTOS EIRELI;3411,8;
3;1374005476;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;10.477.798/0003-82;SUPERFARMA COMERCIO VAREJISTA DE MEDICAMENTOS EIRELI;5344,74;
3;1374005496;44145845001112;SOFTYS BRASIL LTDA;10.477.798/0003-82;SUPERFARMA COMERCIO VAREJISTA DE MEDICAMENTOS EIRELI;19409,14;
3;1203005238;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;39.987.831/0001-34;FARMACIA LA DE CASA LTDA;2954,7;37,23
3;1203005243;33122466000895;CERAS JOHNSON LTDA;39.987.831/0001-34;FARMACIA LA DE CASA LTDA;2295,7;
1;6292050455;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;39.987.831/0001-34;FARMACIA LA DE CASA LTDA;237,18;
1;6292050635;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;39.987.831/0001-34;FARMACIA LA DE CASA LTDA;237,18;
1;6292050975;02932074004260;HYPERA S.A;39.987.831/0001-34;FARMACIA LA DE CASA LTDA;1960,84;
1;6292050287;39353170000195;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;39.987.831/0001-34;FARMACIA LA DE CASA LTDA;808,5;
3;1203005343;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;39.987.831/0001-34;FARMACIA LA DE CASA LTDA;0,0;
1;6292050284;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;39.987.831/0001-34;FARMACIA LA DE CASA LTDA;873,85;
1;6292050718;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;39.987.831/0001-34;FARMACIA LA DE CASA LTDA;194,32;
1;6292051315;33078528000132;TORRENT DO BRASIL LTDA;39.987.831/0001-34;FARMACIA LA DE CASA LTDA;431,25;
7;2375002971;52990530000128;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;38.347.975/0002-44;FARMACIAS DO TRABALHADOR LTDA;408,06;
7;2375003151;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0001-28;FARMACIAS ISMR LTDA;13284,0;
7;2375002969;52990530000128;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;38.347.965/0001-28;FARMACIAS ISMR LTDA;682,92;
7;2375003038;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0001-28;FARMACIAS ISMR LTDA;11892,0;
7;2375002957;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0001-28;FARMACIAS ISMR LTDA;2268,0;
7;2375002958;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0001-28;FARMACIAS ISMR LTDA;121,08;
7;2375002967;52990530000128;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;38.347.965/0003-90;FARMACIAS ISMR LTDA;422,98;
7;2375002937;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0003-90;FARMACIAS ISMR LTDA;121,08;
7;2375002960;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;38.347.965/0003-90;FARMACIAS ISMR LTDA;1077,6;
7;2375003146;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0003-90;FARMACIAS ISMR LTDA;1620,0;
7;2375003037;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0003-90;FARMACIAS ISMR LTDA;3316,0;
7;2375002844;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;38.347.965/0003-90;FARMACIAS ISMR LTDA;285,6;
7;2375002933;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0003-90;FARMACIAS ISMR LTDA;1620,0;
7;2375003149;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0003-90;FARMACIAS ISMR LTDA;291,0;
7;2375002968;52990530000128;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;38.347.975/0001-63;FARMACIAS DO TRABALHADOR LTDA;682,92;
7;2375003054;44145845001112;SOFTYS BRASIL LTDA;38.347.975/0001-63;FARMACIAS DO TRABALHADOR LTDA;980,0;
7;2375002963;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;38.347.975/0001-63;FARMACIAS DO TRABALHADOR LTDA;1436,8;
7;2375003035;44145845001112;SOFTYS BRASIL LTDA;38.347.975/0001-63;FARMACIAS DO TRABALHADOR LTDA;6836,0;
7;2375002970;52990530000128;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;38.347.975/0003-25;FARMACIAS DO TRABALHADOR LTDA;408,06;
7;2375003055;44145845001112;SOFTYS BRASIL LTDA;38.347.975/0004-06;FARMACIAS DO TRABALHADOR LTDA;490,0;
7;2375003036;44145845001112;SOFTYS BRASIL LTDA;38.347.975/0004-06;FARMACIAS DO TRABALHADOR LTDA;2676,0;
7;2375002962;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;38.347.975/0004-06;FARMACIAS DO TRABALHADOR LTDA;1257,2;
7;2375002972;52990530000128;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;38.347.975/0004-06;FARMACIAS DO TRABALHADOR LTDA;408,06;
7;2346003531;44145845001112;SOFTYS BRASIL LTDA;38.347.975/0004-06;FARMACIAS DO TRABALHADOR LTDA;4212,0;
7;2375002936;44145845001112;SOFTYS BRASIL LTDA;38.347.975/0004-06;FARMACIAS DO TRABALHADOR LTDA;121,08;
7;2375002932;44145845001112;SOFTYS BRASIL LTDA;38.347.975/0004-06;FARMACIAS DO TRABALHADOR LTDA;972,0;
7;2375002847;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;38.347.975/0004-06;FARMACIAS DO TRABALHADOR LTDA;71,4;
3;452020632;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;10.846.217/0002-51;A C DA FONSECA REGIS MENDES CONRADO LTDA;1486,64;
3;452020635;78908266000477;MILI SA;10.846.217/0002-51;A C DA FONSECA REGIS MENDES CONRADO LTDA;1699,18;
3;452020650;44145845001112;SOFTYS BRASIL LTDA;10.846.217/0002-51;A C DA FONSECA REGIS MENDES CONRADO LTDA;1547,46;
1;657036355;03485572000104;GEOLAB IND FARMACEUTICA S/A;42.428.309/0001-27;J R BRITO ME;274,78;
1;657036337;02501297000528;PHARLAB INDUSTRIA FARMACEUTICA S.A;42.428.309/0001-27;J R BRITO ME;597,43;
3;1869001880;78908266000477;MILI SA;42.428.309/0001-27;J R BRITO ME;926,16;
1;657036174;03485572000104;GEOLAB IND FARMACEUTICA S/A;42.428.309/0001-27;J R BRITO ME;185,26;
1;657036178;02501297000528;PHARLAB INDUSTRIA FARMACEUTICA S.A;42.428.309/0001-27;J R BRITO ME;282,43;
3;772310470;33122466000895;CERAS JOHNSON LTDA;35.219.796/0002-33;C L P RIBEIRO ME;1183,33;
1;1075042108;39353170000195;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;35.219.796/0002-33;C L P RIBEIRO ME;1347,5;
1;1075042520;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;35.219.796/0002-33;C L P RIBEIRO ME;720,17;
1;1075041978;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;35.219.796/0002-33;C L P RIBEIRO ME;253,66;
3;772310490;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;35.219.796/0002-33;C L P RIBEIRO ME;4026,05;
1;6570041918;02932074004260;HYPERA S.A;35.219.796/0002-33;C L P RIBEIRO ME;1634,04;
3;1075042116;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;35.219.796/0002-33;C L P RIBEIRO ME;2675,52;
1;6570041980;02932074004260;HYPERA S.A;35.219.796/0002-33;C L P RIBEIRO ME;2554,06;
3;772310456;78908266000477;MILI SA;35.219.796/0002-33;C L P RIBEIRO ME;7965,92;
3;772310448;44145845001112;SOFTYS BRASIL LTDA;35.219.796/0002-33;C L P RIBEIRO ME;14924,09;
1;1075042802;60659463000191;ACHE LABORATORIOS FARMACEUTICOS S/A;35.219.796/0002-33;C L P RIBEIRO ME;251,39;
8;1601007840;44145845001112;SOFTYS BRASIL LTDA;25.404.162/0011-98;GS FARMA COMERCIO E DISTRIBUICAO LTDA ME;1822,79;
3;1518014739;44145845001112;SOFTYS BRASIL LTDA;31.763.657/0002-15;FARMACIA DR NAHIN LTDA;1506,67;
3;1518014638;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;31.763.657/0002-15;FARMACIA DR NAHIN LTDA;3670,44;
3;1518014662;06302685001006;DENTAL CLEAN - HIGIMASTER DIST DE PROD DE HIG LTDA;31.763.657/0002-15;FARMACIA DR NAHIN LTDA;1464,11;
3;1518014637;44145845001112;SOFTYS BRASIL LTDA;31.763.657/0002-15;FARMACIA DR NAHIN LTDA;7325,82;
1;89086415;60659463000191;ACHE LABORATORIOS FARMACEUTICOS S/A;31.763.657/0002-15;FARMACIA DR NAHIN LTDA;100,56;
1;89086265;02932074004260;HYPERA S.A;31.763.657/0002-15;FARMACIA DR NAHIN LTDA;4426,08;
3;1518014545;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;31.763.657/0002-15;FARMACIA DR NAHIN LTDA;4044,89;
3;1518014679;44145845001112;SOFTYS BRASIL LTDA;31.763.657/0002-15;FARMACIA DR NAHIN LTDA;195,62;
3;1518014544;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;31.763.657/0002-15;FARMACIA DR NAHIN LTDA;3348,36;
3;1518014674;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;31.763.657/0002-15;FARMACIA DR NAHIN LTDA;739,72;
7;1466009887;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;19.147.250/0010-78;ICL FARMACIA LTDA;826,0;
7;2346003228;33078528000132;TORRENT DO BRASIL LTDA;19.147.250/0010-78;ICL FARMACIA LTDA;2477,54;
7;1466009903;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;19.147.250/0010-78;ICL FARMACIA LTDA;455,88;
3;2449000074;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;39.485.235/0001-56;JOSE EDUARDO COSTA DOS SANTOS;303,48;
8;2350000208;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;41.850.634/0001-10;VAPL PRODUTOS FARMACEUTICOS LTDA;94,32;
2;1308011582;02290277002507;KIMBERLY-CLARK BRASIL IND.E CO;05.612.252/0001-95;RENATA SILVIA SOUSA SILVA ;343,64;
3;452020638;78908266000477;MILI SA;10.846.217/0004-13;A C DA FONSECA REGIS MENDES CONRADO LTDA;598,21;
3;452020624;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;10.846.217/0004-13;A C DA FONSECA REGIS MENDES CONRADO LTDA;3459,16;
3;20018354;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;42.992.871/0001-89;D DA SILVA RODRIGUES;1611,36;
3;20018445;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;42.992.871/0001-89;D DA SILVA RODRIGUES;939,8;
3;20018356;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;42.992.871/0001-89;D DA SILVA RODRIGUES;2637,68;
3;1327003304;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;00.851.699/0001-01;EVANDRO JOSE DE SOUZA ME ;1671,84;
8;1601007828;44145845001112;SOFTYS BRASIL LTDA;25.404.162/0003-88;GS FARMA COMERCIO E DISTRIBUICAO LTDA ME;1925,77;
8;1601007830;44145845001112;SOFTYS BRASIL LTDA;25.404.162/0005-40;GS FARMA COMERCIO E DISTRIBUICAO LTDA ME;2510,63;
1;1465019890;30222814000131;VITAMEDIC IND FARMACEUTICA LTDA;28.280.724/0002-36;JOSE DION FREITAS EIRELI ME;496,13;
1;1465019867;82641325004377;VITAMEDIC IND FARMACEUTICA LTDA;28.280.724/0002-36;JOSE DION FREITAS EIRELI ME;334,63;
9;2411001058;03485572000104;GEOLAB IND FARMACEUTICA S/A;40.954.282/0001-80;FARMACIA PRO VIDA LTDA;265,31;
1;2250003044;02932074004260;HYPERA S.A;41.977.259/0001-74;JOAO BOSCO MOREIRA DE ALMEIDA;792,21;
1;1116030195;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;39.756.818/0001-74;MEDICAMENTOS FARMACEUTICOS E COSMETICOS COMERCIO VAREJISTA L;979,86;
8;2510000161;44145845001112;SOFTYS BRASIL LTDA;23.553.984/0002-14;H. L. H. DOS ANJOS MEDICAMENTOS ME;985,76;
3;703009052;44145845001112;SOFTYS BRASIL LTDA;41.515.480/0001-00;D DE CARVALHO VIEIRA GUEDES EIRELI ME;4940,5;
1;1102107112;02932074004260;HYPERA S.A;41.515.480/0001-00;D DE CARVALHO VIEIRA GUEDES EIRELI ME;402,09;
3;703008884;44145845001112;SOFTYS BRASIL LTDA;41.515.480/0001-00;D DE CARVALHO VIEIRA GUEDES EIRELI ME;5089,8;
3;703008891;02729687000550;MAM - BEBE SAUDE LTDA;41.515.480/0001-00;D DE CARVALHO VIEIRA GUEDES EIRELI ME;845,27;
3;703008886;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;41.515.480/0001-00;D DE CARVALHO VIEIRA GUEDES EIRELI ME;4864,0;
1;424067265;02932074004260;HYPERA S.A;41.515.480/0001-00;D DE CARVALHO VIEIRA GUEDES EIRELI ME;1176,51;
1;1116030395;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;21.593.391/0003-37;M A COMERCIAL DE MEDICAMENTOS EIRELI;216,42;
1;1116030632;03485572000104;GEOLAB IND FARMACEUTICA S/A;21.593.391/0003-37;M A COMERCIAL DE MEDICAMENTOS EIRELI;730,14;
1;1116030129;02501297000528;PHARLAB INDUSTRIA FARMACEUTICA S.A;21.593.391/0003-37;M A COMERCIAL DE MEDICAMENTOS EIRELI;3053,27;3053,27
3;443036011;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;21.593.391/0003-37;M A COMERCIAL DE MEDICAMENTOS EIRELI;878,28;
1;1116030290;02501297000528;PHARLAB INDUSTRIA FARMACEUTICA S.A;21.593.391/0003-37;M A COMERCIAL DE MEDICAMENTOS EIRELI;161,72;
5;475040750;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;40.570.669/0001-33;FERREIRA CIRQUEIRA & SILVA FARMACIA LTDA;1099,0;
5;1289019271;03485572000104;GEOLAB IND FARMACEUTICA S/A;31.318.368/0006-30;EMPREENDIMENTOS DE PRODUTOS FARMACEUTICOS ANDRADE LTDA;1015,37;
5;2000002754;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;31.318.368/0006-30;EMPREENDIMENTOS DE PRODUTOS FARMACEUTICOS ANDRADE LTDA;7738,6;
7;7530094324;44145845001112;SOFTYS BRASIL LTDA;42.538.064/0001-90;MILENE A S SALDANHA LTDA;10397,92;
7;7530094440;44145845001112;SOFTYS BRASIL LTDA;42.538.064/0001-90;MILENE A S SALDANHA LTDA;1094,28;
8;1601007832;44145845001112;SOFTYS BRASIL LTDA;25.404.162/0006-20;GS FARMA COMERCIO E DISTRIBUICAO LTDA ME;1588,85;
3;1007015538;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;15.710.708/0002-94;MERCANTIL DLS DE ALIMENTOS LTDA;1017,84;
3;2453000198;12288046000218;KIMBERLY-CLARK BRASIL IND.E CO;02.580.251/0001-18;LUCINDA VICTOR DA SILVA;1101,05;
3;1518014583;44145845001112;SOFTYS BRASIL LTDA;04.044.047/0011-80;SANTA BRANCA EMPREENDIMENTOS FARMACEUTICOS LTDA;15747,05;
3;1007015526;78908266000477;MILI SA;17.556.676/0001-69;M RAQUEL DA SILVA ME;1250,49;
7;2375002935;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0002-09;FARMACIAS ISMR LTDA;121,08;
7;2375002905;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0002-09;FARMACIAS ISMR LTDA;2592,0;
7;2375002842;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;38.347.965/0002-09;FARMACIAS ISMR LTDA;143,6;
7;2375003034;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0002-09;FARMACIAS ISMR LTDA;5882,0;
7;2375002961;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;38.347.965/0002-09;FARMACIAS ISMR LTDA;1779,12;
7;2346003175;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0002-09;FARMACIAS ISMR LTDA;2592,0;2592,0
7;2375003148;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0002-09;FARMACIAS ISMR LTDA;388,0;
7;2375003147;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0002-09;FARMACIAS ISMR LTDA;6480,0;
7;2375002906;44145845001112;SOFTYS BRASIL LTDA;38.347.965/0002-09;FARMACIAS ISMR LTDA;121,08;
8;1601007844;44145845001112;SOFTYS BRASIL LTDA;25.404.162/0013-50;GS FARMA COMERCIO E DISTRIBUICAO LTDA ME;921,99;
3;7830007516;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;11.816.642/0001-80;EDILSON PEIXOTO DE MORAIS JUNIOR;210,48;
3;1007015470;78908266000477;MILI SA;08.658.102/0001-00;MARIA ANDREIA MUNIZ MS;700,16;
8;1907007450;44145845001112;SOFTYS BRASIL LTDA;41.827.137/0001-00;S1 FARMA DROGARIA LTDA;5068,35;
8;1907007434;21998451001373;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;41.827.137/0001-00;S1 FARMA DROGARIA LTDA;175,25;
5;2318003032;03485572000104;GEOLAB IND FARMACEUTICA S/A;13.068.300/0001-54;P H F COSTA;2957,23;
3;27006464;44145845001112;SOFTYS BRASIL LTDA;43.047.839/0001-98;L E M COMERCIO DE MEDICAMENTOS E INSUMOS FARMACEUTICOS LTDA;5008,64;
7;1910003086;44145845001112;SOFTYS BRASIL LTDA;42.688.433/0001-21;SANTOS CUNEGUNDES FARMA LTDA;17012,28;
3;1045003584;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;11.659.770/0011-39;SUPERMERCADO MORANGUINHO LTDA;2214,07;
3;1045003638;62367032000187;LOLLY BABY PRODUTOS INFANTIS L;11.659.770/0011-39;SUPERMERCADO MORANGUINHO LTDA;12316,32;
3;1045003615;78908266000477;MILI SA;11.659.770/0011-39;SUPERMERCADO MORANGUINHO LTDA;9150,81;
3;816020421;44145845001112;SOFTYS BRASIL LTDA;40.908.728/0001-30;R A MACIELCOMERCIAL DE MEDICAMENTOS LTDA;5812,56;
8;1601007852;44145845001112;SOFTYS BRASIL LTDA;12.651.074/0001-77;A&B PRODUTOS FARMACEUTICOS LTDA;2929,56;
8;1601007848;44145845001112;SOFTYS BRASIL LTDA;08.821.339/0001-60;SILVA PRODUTOS FARMACEUTICOS LTDA - ME;2798,6;
3;326120249;33122466000895;CERAS JOHNSON LTDA;43.261.332/0001-32;WELLIGTON FREITAS ARRAIS;374,7;
3;326119923;62367032000187;LOLLY BABY PRODUTOS INFANTIS L;43.261.332/0001-32;WELLIGTON FREITAS ARRAIS;48,14;
1;6292050291;33078528000132;TORRENT DO BRASIL LTDA;34.035.700/0002-14;JOSE WILKER MARTINS DA SILVA  ME;1097,39;
1;6292050504;03485572000104;GEOLAB IND FARMACEUTICA S/A;34.035.700/0002-14;JOSE WILKER MARTINS DA SILVA  ME;2516,73;
1;6292050924;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;34.035.700/0002-14;JOSE WILKER MARTINS DA SILVA  ME;916,87;
3;521017694;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;34.035.700/0002-14;JOSE WILKER MARTINS DA SILVA  ME;0,0;
1;6292050725;03485572000104;GEOLAB IND FARMACEUTICA S/A;34.035.700/0002-14;JOSE WILKER MARTINS DA SILVA  ME;725,32;
3;521017469;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;34.035.700/0002-14;JOSE WILKER MARTINS DA SILVA  ME;1527,27;
1;6292050495;02932074004260;HYPERA S.A;34.035.700/0002-14;JOSE WILKER MARTINS DA SILVA  ME;4339,51;
1;6292050697;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;34.035.700/0002-14;JOSE WILKER MARTINS DA SILVA  ME;954,6;
3;521017457;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;34.035.700/0002-14;JOSE WILKER MARTINS DA SILVA  ME;1322,76;
3;521017513;78908266000477;MILI SA;34.035.700/0002-14;JOSE WILKER MARTINS DA SILVA  ME;5592,91;5592,91
1;6292050440;02932074004260;HYPERA S.A;34.035.700/0002-14;JOSE WILKER MARTINS DA SILVA  ME;784,34;
3;1518014585;44145845001112;SOFTYS BRASIL LTDA;04.044.047/0010-07;SANTA BRANCA EMPREENDIMENTOS FARMACEUTICOS;2543,0;
7;1828011697;02932074004260;HYPERA S.A;39.575.788/0001-08;S A FIUZA PRODUTOS FARMACEUTICOS;517,21;
3;132025942;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;03.250.587/0002-66;M C CARVALHO COMERCIO FARMACEUTICO LTDA;4744,54;
3;132025993;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;03.250.587/0002-66;M C CARVALHO COMERCIO FARMACEUTICO LTDA;467,88;
3;132026006;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;03.250.587/0002-66;M C CARVALHO COMERCIO FARMACEUTICO LTDA;4037,0;
3;634019678;44145845001112;SOFTYS BRASIL LTDA;03.250.587/0002-66;M C CARVALHO COMERCIO FARMACEUTICO LTDA;1467,12;
3;634019672;44145845001112;SOFTYS BRASIL LTDA;03.250.587/0002-66;M C CARVALHO COMERCIO FARMACEUTICO LTDA;1760,55;
1;400286150;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;03.250.587/0002-66;M C CARVALHO COMERCIO FARMACEUTICO LTDA;1873,85;
3;4383021485;78908266000477;MILI SA;34.172.329/0001-51;FRANCISCO RONALDO FERREIRA ARAGAO;3831,09;
3;4383021538;44145845001112;SOFTYS BRASIL LTDA;34.172.329/0001-51;FRANCISCO RONALDO FERREIRA ARAGAO;20680,0;
3;4383021573;78908266000477;MILI SA;34.172.329/0001-51;FRANCISCO RONALDO FERREIRA ARAGAO;9468,23;
3;1384013587;44145845001112;SOFTYS BRASIL LTDA;01.722.309/0002-39;LUCIANA SAMPAIO DIOGENES ROLIM ME;3325,46;
1;953043610;39353170000195;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;01.722.309/0002-39;LUCIANA SAMPAIO DIOGENES ROLIM ME;808,5;
3;1384013501;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;01.722.309/0002-39;LUCIANA SAMPAIO DIOGENES ROLIM ME;2478,3;
1;953043555;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;01.722.309/0002-39;LUCIANA SAMPAIO DIOGENES ROLIM ME;1199,8;
1;953043735;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;01.722.309/0002-39;LUCIANA SAMPAIO DIOGENES ROLIM ME;1528,74;
1;1101016205;02932074004260;HYPERA S.A;01.722.309/0002-39;LUCIANA SAMPAIO DIOGENES ROLIM ME;1960,84;
3;1384013563;44145845001112;SOFTYS BRASIL LTDA;01.722.309/0002-39;LUCIANA SAMPAIO DIOGENES ROLIM ME;1760,54;
3;1384013507;44145845001112;SOFTYS BRASIL LTDA;01.722.309/0002-39;LUCIANA SAMPAIO DIOGENES ROLIM ME;8662,58;
5;2407001533;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;39.999.662/0001-52;A B DE OLIVEIRA;857,6;
5;2000002758;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;39.999.662/0001-52;A B DE OLIVEIRA;607,92;
5;2000002795;62367032000187;LOLLY BABY PRODUTOS INFANTIS L;39.999.662/0001-52;A B DE OLIVEIRA;1731,66;
5;2407001534;17115437000173;LABORATORIO GLOBO LTDA;39.999.662/0001-52;A B DE OLIVEIRA;2383,59;
2;1137050570;57507378001418;PHARLAB INDUSTRIA FARMACEUTICA S.A;36.256.528/0001-73;VERUSKA ANTAO BEZERRA EIRELI ;1251,62;
8;1601007736;44145845001112;SOFTYS BRASIL LTDA;37.510.332/0001-26;S B PEREIRA ENXOVAIS;13197,93;
8;1601007842;44145845001112;SOFTYS BRASIL LTDA;25.404.162/0012-79;GS FARMA COMERCIO E DISTRIBUICAO LTDA ME;791,04;
8;1456011530;21998451001373;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;06.985.551/0004-80;DROGARIA CACHOEIRINHA LTDA - ME;4061,14;
8;1456011424;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;06.985.551/0004-80;DROGARIA CACHOEIRINHA LTDA - ME;3855,74;
